week_start,area,rainfall_mm,rainfall_lag1,rainfall_lag2,rainfall_lag3,rainfall_lag4,dengue_cases,rainfall_roll2w,rainfall_roll4w,rainfall_roll4w_sum,week_of_year,sin_week,cos_week,cases_lag1
2023-02-13,Kallang,176.7,137.7,240.7,309.7,191.0,22,157.20000000000002,216.2,864.8,7,0.7485107481711011,0.6631226582407953,23.0
2023-02-20,Kallang,193.8,176.7,137.7,240.7,309.7,30,185.25000000000003,187.225,748.9,8,0.8229838658936564,0.5680647467311559,22.0
2023-02-27,Kallang,190.0,193.8,176.7,137.7,240.7,17,191.90000000000003,174.55,698.2,9,0.8854560256532099,0.4647231720437686,30.0
2023-03-06,Kallang,123.3,190.0,193.8,176.7,137.7,15,156.65000000000003,170.95,683.8,10,0.9350162426854148,0.35460488704253557,17.0
2023-03-13,Kallang,197.5,123.3,190.0,193.8,176.7,24,160.40000000000003,176.15,704.6,11,0.970941817426052,0.23931566428755804,15.0
2023-03-20,Kallang,249.4,197.5,123.3,190.0,193.8,18,223.45000000000005,190.05,760.2,12,0.992708874098054,0.120536680255323,24.0
2023-03-27,Kallang,151.5,249.4,197.5,123.3,190.0,19,200.45000000000005,180.425,721.7,13,1.0,-1.6081226496766364e-16,18.0
2023-04-03,Kallang,228.2,151.5,249.4,197.5,123.3,17,189.85000000000002,206.65,826.6,14,0.992708874098054,-0.12053668025532288,19.0
2023-04-10,Kallang,149.8,228.2,151.5,249.4,197.5,16,189.00000000000003,194.725,778.9,15,0.9709418174260521,-0.2393156642875575,17.0
2023-04-17,Kallang,180.1,149.8,228.2,151.5,249.4,17,164.95000000000005,177.39999999999998,709.5999999999999,16,0.9350162426854148,-0.35460488704253545,16.0
2023-04-24,Kallang,179.0,180.1,149.8,228.2,151.5,21,179.55,184.27499999999998,737.0999999999999,17,0.8854560256532099,-0.4647231720437685,17.0
2023-05-01,Kallang,180.0,179.0,180.1,149.8,228.2,11,179.50000000000003,172.22500000000002,688.9000000000001,18,0.8229838658936565,-0.5680647467311557,21.0
2023-05-08,Kallang,253.9,180.0,179.0,180.1,149.8,14,216.95000000000005,198.25,793.0,19,0.7485107481711013,-0.663122658240795,11.0
2023-05-15,Kallang,251.7,253.9,180.0,179.0,180.1,12,252.8,216.15,864.6,20,0.6631226582407952,-0.7485107481711012,14.0
2023-05-22,Kallang,174.7,251.7,253.9,180.0,179.0,19,213.20000000000002,215.075,860.3,21,0.5680647467311558,-0.8229838658936564,12.0
2023-05-29,Kallang,182.5,174.7,251.7,253.9,180.0,24,178.60000000000002,215.7,862.8,22,0.46472317204376906,-0.8854560256532096,19.0
2023-06-05,Kallang,175.4,182.5,174.7,251.7,253.9,21,178.95000000000005,196.075,784.3,23,0.35460488704253584,-0.9350162426854147,24.0
2023-06-12,Kallang,141.5,175.4,182.5,174.7,251.7,9,158.45000000000005,168.525,674.1,24,0.23931566428755768,-0.970941817426052,21.0
2023-06-19,Kallang,106.0,141.5,175.4,182.5,174.7,22,123.75000000000003,151.35,605.4,25,0.12053668025532308,-0.992708874098054,9.0
2023-06-26,Kallang,193.6,106.0,141.5,175.4,182.5,14,149.8,154.125,616.5,26,-3.216245299353273e-16,-1.0,22.0
2023-07-03,Kallang,63.5,193.6,106.0,141.5,175.4,20,128.55,126.15,504.6,27,-0.12053668025532283,-0.992708874098054,14.0
2023-07-10,Kallang,189.8,63.5,193.6,106.0,141.5,13,126.65000000000003,138.225,552.9,28,-0.23931566428755743,-0.9709418174260521,20.0
2023-07-17,Kallang,91.3,189.8,63.5,193.6,106.0,7,140.55000000000004,134.55,538.2,29,-0.3546048870425356,-0.9350162426854148,13.0
2023-07-24,Kallang,122.9,91.3,189.8,63.5,193.6,13,107.10000000000002,116.875,467.5,30,-0.46472317204376806,-0.8854560256532101,7.0
2023-07-31,Kallang,135.4,122.9,91.3,189.8,63.5,13,129.15000000000003,134.85,539.4,31,-0.5680647467311556,-0.8229838658936565,13.0
2023-08-07,Kallang,116.4,135.4,122.9,91.3,189.8,8,125.90000000000003,116.5,466.0,32,-0.663122658240795,-0.7485107481711013,13.0
2023-08-14,Kallang,102.7,116.4,135.4,122.9,91.3,11,109.55000000000004,119.35000000000001,477.40000000000003,33,-0.7485107481711011,-0.6631226582407952,8.0
2023-08-21,Kallang,120.0,102.7,116.4,135.4,122.9,15,111.35000000000002,118.625,474.5,34,-0.8229838658936564,-0.5680647467311559,11.0
2023-08-28,Kallang,78.1,120.0,102.7,116.4,135.4,9,99.05000000000003,104.3,417.2,35,-0.8854560256532096,-0.4647231720437691,15.0
2023-09-04,Kallang,133.1,78.1,120.0,102.7,116.4,10,105.60000000000002,108.475,433.9,36,-0.9350162426854147,-0.3546048870425359,9.0
2023-09-11,Kallang,136.6,133.1,78.1,120.0,102.7,15,134.85000000000002,116.94999999999999,467.79999999999995,37,-0.970941817426052,-0.23931566428755774,10.0
2023-09-18,Kallang,103.9,136.6,133.1,78.1,120.0,12,120.25000000000003,112.925,451.7,38,-0.992708874098054,-0.12053668025532357,15.0
2023-09-25,Kallang,153.2,103.9,136.6,133.1,78.1,7,128.55,131.7,526.8,39,-1.0,-1.8369701987210297e-16,12.0
2023-10-02,Kallang,168.8,153.2,103.9,136.6,133.1,17,161.00000000000003,140.625,562.5,40,-0.992708874098054,0.1205366802553232,7.0
2023-10-09,Kallang,220.5,168.8,153.2,103.9,136.6,20,194.65000000000003,161.6,646.4,41,-0.9709418174260521,0.23931566428755738,17.0
2023-10-16,Kallang,203.8,220.5,168.8,153.2,103.9,8,212.15000000000003,186.575,746.3,42,-0.9350162426854148,0.35460488704253557,20.0
2023-10-23,Kallang,209.1,203.8,220.5,168.8,153.2,13,206.45000000000005,200.54999999999998,802.1999999999999,43,-0.8854560256532101,0.464723172043768,8.0
2023-10-30,Kallang,175.3,209.1,203.8,220.5,168.8,15,192.20000000000005,202.175,808.7,44,-0.822983865893657,0.5680647467311548,13.0
2023-11-06,Kallang,225.7,175.3,209.1,203.8,220.5,17,200.50000000000003,203.475,813.9,45,-0.7485107481711011,0.6631226582407952,15.0
2023-11-13,Kallang,227.3,225.7,175.3,209.1,203.8,18,226.50000000000003,209.35,837.4,46,-0.6631226582407955,0.7485107481711007,17.0
2023-11-20,Kallang,271.5,227.3,225.7,175.3,209.1,20,249.40000000000003,224.95000000000002,899.8000000000001,47,-0.5680647467311559,0.8229838658936564,18.0
2023-11-27,Kallang,259.1,271.5,227.3,225.7,175.3,14,265.30000000000007,245.9,983.6,48,-0.4647231720437684,0.88545602565321,20.0
2023-12-04,Kallang,303.1,259.1,271.5,227.3,225.7,29,281.1,265.25,1061.0,49,-0.35460488704253595,0.9350162426854147,14.0
2023-12-11,Kallang,273.8,303.1,259.1,271.5,227.3,18,288.45000000000005,276.875,1107.5,50,-0.2393156642875578,0.970941817426052,29.0
2023-12-18,Kallang,224.6,273.8,303.1,259.1,271.5,23,249.20000000000005,265.15000000000003,1060.6000000000001,51,-0.12053668025532363,0.992708874098054,18.0
2023-12-25,Kallang,262.2,224.6,273.8,303.1,259.1,25,243.4,265.925,1063.7,52,6.432490598706546e-16,1.0,23.0
2024-01-01,Kallang,220.6,262.2,224.6,273.8,303.1,16,241.40000000000003,245.3,981.2,1,0.12053668025532305,0.992708874098054,25.0
2024-01-08,Kallang,260.0,220.6,262.2,224.6,273.8,13,240.3,241.85000000000002,967.4000000000001,2,0.23931566428755774,0.970941817426052,16.0
2024-01-15,Kallang,274.8,260.0,220.6,262.2,224.6,23,267.4,254.40000000000003,1017.6000000000001,3,0.3546048870425356,0.9350162426854148,13.0
2024-01-22,Kallang,293.4,274.8,260.0,220.6,262.2,21,284.1,262.2,1048.8,4,0.4647231720437685,0.8854560256532099,23.0
2024-01-29,Kallang,257.6,293.4,274.8,260.0,220.6,17,275.5,271.45,1085.8,5,0.5680647467311558,0.8229838658936564,21.0
2024-02-05,Kallang,202.0,257.6,293.4,274.8,260.0,17,229.8,256.95,1027.8,6,0.6631226582407952,0.7485107481711011,17.0
2024-02-12,Kallang,168.2,202.0,257.6,293.4,274.8,18,185.1,230.3,921.2,7,0.7485107481711011,0.6631226582407953,17.0
2024-02-19,Kallang,155.5,168.2,202.0,257.6,293.4,16,161.85,195.825,783.3,8,0.8229838658936564,0.5680647467311559,18.0
2024-02-26,Kallang,157.9,155.5,168.2,202.0,257.6,17,156.7,170.9,683.6,9,0.8854560256532099,0.4647231720437686,16.0
2024-03-04,Kallang,198.0,157.9,155.5,168.2,202.0,25,177.95,169.9,679.6,10,0.9350162426854148,0.35460488704253557,17.0
2024-03-11,Kallang,216.4,198.0,157.9,155.5,168.2,25,207.2,181.95,727.8,11,0.970941817426052,0.23931566428755804,25.0
2024-03-18,Kallang,137.8,216.4,198.0,157.9,155.5,16,177.10000000000002,177.525,710.1,12,0.992708874098054,0.120536680255323,25.0
2024-03-25,Kallang,199.8,137.8,216.4,198.0,157.9,16,168.8,188.0,752.0,13,1.0,-1.6081226496766364e-16,16.0
2024-04-01,Kallang,168.1,199.8,137.8,216.4,198.0,17,183.95,180.525,722.1,14,0.992708874098054,-0.12053668025532288,16.0
2024-04-08,Kallang,250.3,168.1,199.8,137.8,216.4,14,209.2,189.0,756.0,15,0.9709418174260521,-0.2393156642875575,17.0
2024-04-15,Kallang,139.7,250.3,168.1,199.8,137.8,16,195.0,189.47500000000002,757.9000000000001,16,0.9350162426854148,-0.35460488704253545,14.0
2024-04-22,Kallang,200.1,139.7,250.3,168.1,199.8,30,169.89999999999998,189.55,758.2,17,0.8854560256532099,-0.4647231720437685,16.0
2024-04-29,Kallang,157.7,200.1,139.7,250.3,168.1,13,178.89999999999998,186.95,747.8,18,0.8229838658936565,-0.5680647467311557,30.0
2024-05-06,Kallang,211.9,157.7,200.1,139.7,250.3,13,184.8,177.35,709.4,19,0.7485107481711013,-0.663122658240795,13.0
2024-05-13,Kallang,247.5,211.9,157.7,200.1,139.7,10,229.7,204.29999999999998,817.1999999999999,20,0.6631226582407952,-0.7485107481711012,13.0
2024-05-20,Kallang,127.1,247.5,211.9,157.7,200.1,22,187.3,186.04999999999998,744.1999999999999,21,0.5680647467311558,-0.8229838658936564,10.0
2024-05-27,Kallang,202.2,127.1,247.5,211.9,157.7,20,164.64999999999998,197.175,788.7,22,0.46472317204376906,-0.8854560256532096,22.0
2024-06-03,Kallang,59.1,202.2,127.1,247.5,211.9,27,130.65,158.975,635.9,23,0.35460488704253584,-0.9350162426854147,20.0
2024-06-10,Kallang,96.7,59.1,202.2,127.1,247.5,14,77.9,121.275,485.1,24,0.23931566428755768,-0.970941817426052,27.0
2024-06-17,Kallang,135.4,96.7,59.1,202.2,127.1,20,116.05000000000001,123.35,493.4,25,0.12053668025532308,-0.992708874098054,14.0
2024-06-24,Kallang,164.7,135.4,96.7,59.1,202.2,15,150.05,113.975,455.9,26,-3.216245299353273e-16,-1.0,20.0
2024-07-01,Kallang,148.4,164.7,135.4,96.7,59.1,9,156.55,136.3,545.2,27,-0.12053668025532283,-0.992708874098054,15.0
2024-07-08,Kallang,80.3,148.4,164.7,135.4,96.7,19,114.35,132.2,528.8,28,-0.23931566428755743,-0.9709418174260521,9.0
2024-07-15,Kallang,62.3,80.3,148.4,164.7,135.4,13,71.3,113.92500000000001,455.70000000000005,29,-0.3546048870425356,-0.9350162426854148,19.0
2024-07-22,Kallang,165.5,62.3,80.3,148.4,164.7,13,113.9,114.125,456.5,30,-0.46472317204376806,-0.8854560256532101,13.0
2024-07-29,Kallang,104.5,165.5,62.3,80.3,148.4,11,135.0,103.15,412.6,31,-0.5680647467311556,-0.8229838658936565,13.0
2024-08-05,Kallang,119.9,104.5,165.5,62.3,80.3,11,112.2,113.05,452.2,32,-0.663122658240795,-0.7485107481711013,11.0
2024-08-12,Kallang,167.7,119.9,104.5,165.5,62.3,18,143.8,139.39999999999998,557.5999999999999,33,-0.7485107481711011,-0.6631226582407952,11.0
2024-08-19,Kallang,86.3,167.7,119.9,104.5,165.5,13,127.0,119.6,478.4,34,-0.8229838658936564,-0.5680647467311559,18.0
2024-08-26,Kallang,95.3,86.3,167.7,119.9,104.5,12,90.8,117.29999999999998,469.19999999999993,35,-0.8854560256532096,-0.4647231720437691,13.0
2024-09-02,Kallang,61.6,95.3,86.3,167.7,119.9,16,78.45,102.725,410.9,36,-0.9350162426854147,-0.3546048870425359,12.0
2024-09-09,Kallang,210.1,61.6,95.3,86.3,167.7,10,135.85,113.32499999999999,453.29999999999995,37,-0.970941817426052,-0.23931566428755774,16.0
2024-09-16,Kallang,144.1,210.1,61.6,95.3,86.3,13,177.10000000000002,127.77499999999999,511.09999999999997,38,-0.992708874098054,-0.12053668025532357,10.0
2024-09-23,Kallang,177.6,144.1,210.1,61.6,95.3,19,160.85000000000002,148.35,593.4,39,-1.0,-1.8369701987210297e-16,13.0
2024-09-30,Kallang,205.1,177.6,144.1,210.1,61.6,16,191.35000000000002,184.22499999999997,736.8999999999999,40,-0.992708874098054,0.1205366802553232,19.0
2024-10-07,Kallang,201.9,205.1,177.6,144.1,210.1,8,203.5,182.175,728.7,41,-0.9709418174260521,0.23931566428755738,16.0
2024-10-14,Kallang,107.7,201.9,205.1,177.6,144.1,18,154.8,173.075,692.3,42,-0.9350162426854148,0.35460488704253557,8.0
2024-10-21,Kallang,189.3,107.7,201.9,205.1,177.6,17,148.5,176.0,704.0,43,-0.8854560256532101,0.464723172043768,18.0
2024-10-28,Kallang,112.6,189.3,107.7,201.9,205.1,21,150.95000000000002,152.875,611.5,44,-0.822983865893657,0.5680647467311548,17.0
2024-11-04,Kallang,206.6,112.6,189.3,107.7,201.9,16,159.60000000000002,154.05,616.2,45,-0.7485107481711011,0.6631226582407952,21.0
2024-11-11,Kallang,263.0,206.6,112.6,189.3,107.7,12,234.8,192.875,771.5,46,-0.6631226582407955,0.7485107481711007,16.0
2024-11-18,Kallang,165.7,263.0,206.6,112.6,189.3,15,214.35,186.97500000000002,747.9000000000001,47,-0.5680647467311559,0.8229838658936564,12.0
2024-11-25,Kallang,286.2,165.7,263.0,206.6,112.6,15,225.95,230.375,921.5,48,-0.4647231720437684,0.88545602565321,15.0
2024-12-02,Kallang,150.8,286.2,165.7,263.0,206.6,15,218.5,216.425,865.7,49,-0.35460488704253595,0.9350162426854147,15.0
2024-12-09,Kallang,208.5,150.8,286.2,165.7,263.0,21,179.65,202.8,811.2,50,-0.2393156642875578,0.970941817426052,15.0
2024-12-16,Kallang,202.7,208.5,150.8,286.2,165.7,23,205.6,212.04999999999998,848.1999999999999,51,-0.12053668025532363,0.992708874098054,21.0
2024-12-23,Kallang,186.1,202.7,208.5,150.8,286.2,16,194.39999999999998,187.025,748.1,52,6.432490598706546e-16,1.0,23.0
2022-01-31,Marine Parade,182.8,130.7,144.9,137.6,166.7,2,156.75,149.0,596.0,5,0.5680647467311558,0.8229838658936564,3.0
2022-02-07,Marine Parade,141.4,182.8,130.7,144.9,137.6,2,162.10000000000002,149.95,599.8,6,0.6631226582407952,0.7485107481711011,2.0
2022-02-14,Marine Parade,109.2,141.4,182.8,130.7,144.9,7,125.30000000000001,141.025,564.1,7,0.7485107481711011,0.6631226582407953,2.0
2022-02-21,Marine Parade,105.4,109.2,141.4,182.8,130.7,4,107.30000000000001,134.70000000000002,538.8000000000001,8,0.8229838658936564,0.5680647467311559,7.0
2022-02-28,Marine Parade,143.6,105.4,109.2,141.4,182.8,6,124.5,124.9,499.6,9,0.8854560256532099,0.4647231720437686,4.0
2022-03-07,Marine Parade,89.6,143.6,105.4,109.2,141.4,14,116.6,111.95000000000002,447.80000000000007,10,0.9350162426854148,0.35460488704253557,6.0
2022-03-14,Marine Parade,122.0,89.6,143.6,105.4,109.2,9,105.8,115.15,460.6,11,0.970941817426052,0.23931566428755804,14.0
2022-03-21,Marine Parade,191.5,122.0,89.6,143.6,105.4,6,156.75,136.675,546.7,12,0.992708874098054,0.120536680255323,9.0
2022-03-28,Marine Parade,141.0,191.5,122.0,89.6,143.6,5,166.25,136.025,544.1,13,1.0,-1.6081226496766364e-16,6.0
2022-04-04,Marine Parade,144.4,141.0,191.5,122.0,89.6,5,142.7,149.725,598.9,14,0.992708874098054,-0.12053668025532288,5.0
2022-04-11,Marine Parade,166.1,144.4,141.0,191.5,122.0,13,155.25,160.75,643.0,15,0.9709418174260521,-0.2393156642875575,5.0
2022-04-18,Marine Parade,196.7,166.1,144.4,141.0,191.5,10,181.39999999999998,162.04999999999998,648.1999999999999,16,0.9350162426854148,-0.35460488704253545,13.0
2022-04-25,Marine Parade,141.2,196.7,166.1,144.4,141.0,11,168.95,162.1,648.4,17,0.8854560256532099,-0.4647231720437685,10.0
2022-05-02,Marine Parade,154.3,141.2,196.7,166.1,144.4,8,147.75,164.575,658.3,18,0.8229838658936565,-0.5680647467311557,11.0
2022-05-09,Marine Parade,134.0,154.3,141.2,196.7,166.1,6,144.15,156.54999999999998,626.1999999999999,19,0.7485107481711013,-0.663122658240795,8.0
2022-05-16,Marine Parade,140.6,134.0,154.3,141.2,196.7,8,137.3,142.525,570.1,20,0.6631226582407952,-0.7485107481711012,6.0
2022-05-23,Marine Parade,129.0,140.6,134.0,154.3,141.2,6,134.8,139.475,557.9,21,0.5680647467311558,-0.8229838658936564,8.0
2022-05-30,Marine Parade,169.7,129.0,140.6,134.0,154.3,6,149.35,143.325,573.3,22,0.46472317204376906,-0.8854560256532096,6.0
2022-06-06,Marine Parade,119.0,169.7,129.0,140.6,134.0,6,144.35,139.575,558.3,23,0.35460488704253584,-0.9350162426854147,6.0
2022-06-13,Marine Parade,114.4,119.0,169.7,129.0,140.6,12,116.7,133.025,532.1,24,0.23931566428755768,-0.970941817426052,6.0
2022-06-20,Marine Parade,80.8,114.4,119.0,169.7,129.0,9,97.6,120.975,483.9,25,0.12053668025532308,-0.992708874098054,12.0
2022-06-27,Marine Parade,60.7,80.8,114.4,119.0,169.7,5,70.75,93.725,374.9,26,-3.216245299353273e-16,-1.0,9.0
2022-07-04,Marine Parade,94.7,60.7,80.8,114.4,119.0,2,77.7,87.65,350.6,27,-0.12053668025532283,-0.992708874098054,5.0
2022-07-11,Marine Parade,78.7,94.7,60.7,80.8,114.4,0,86.7,78.725,314.9,28,-0.23931566428755743,-0.9709418174260521,2.0
2022-07-18,Marine Parade,97.1,78.7,94.7,60.7,80.8,4,87.9,82.8,331.2,29,-0.3546048870425356,-0.9350162426854148,0.0
2022-07-25,Marine Parade,126.3,97.1,78.7,94.7,60.7,0,111.69999999999999,99.2,396.8,30,-0.46472317204376806,-0.8854560256532101,4.0
2022-08-01,Marine Parade,39.5,126.3,97.1,78.7,94.7,5,82.9,85.4,341.6,31,-0.5680647467311556,-0.8229838658936565,0.0
2022-08-08,Marine Parade,129.4,39.5,126.3,97.1,78.7,2,84.44999999999999,98.07499999999999,392.29999999999995,32,-0.663122658240795,-0.7485107481711013,5.0
2022-08-15,Marine Parade,121.4,129.4,39.5,126.3,97.1,4,125.39999999999999,104.15,416.6,33,-0.7485107481711011,-0.6631226582407952,2.0
2022-08-22,Marine Parade,95.7,121.4,129.4,39.5,126.3,0,108.54999999999998,96.5,386.0,34,-0.8229838658936564,-0.5680647467311559,4.0
2022-08-29,Marine Parade,110.2,95.7,121.4,129.4,39.5,11,102.94999999999999,114.175,456.7,35,-0.8854560256532096,-0.4647231720437691,0.0
2022-09-05,Marine Parade,173.1,110.2,95.7,121.4,129.4,3,141.64999999999998,125.1,500.4,36,-0.9350162426854147,-0.3546048870425359,11.0
2022-09-12,Marine Parade,145.7,173.1,110.2,95.7,121.4,4,159.39999999999998,131.175,524.7,37,-0.970941817426052,-0.23931566428755774,3.0
2022-09-19,Marine Parade,176.6,145.7,173.1,110.2,95.7,3,161.14999999999998,151.39999999999998,605.5999999999999,38,-0.992708874098054,-0.12053668025532357,4.0
2022-09-26,Marine Parade,152.6,176.6,145.7,173.1,110.2,7,164.59999999999997,162.0,648.0,39,-1.0,-1.8369701987210297e-16,3.0
2022-10-03,Marine Parade,127.0,152.6,176.6,145.7,173.1,5,139.79999999999998,150.475,601.9,40,-0.992708874098054,0.1205366802553232,7.0
2022-10-10,Marine Parade,110.1,127.0,152.6,176.6,145.7,7,118.54999999999998,141.575,566.3,41,-0.9709418174260521,0.23931566428755738,5.0
2022-10-17,Marine Parade,191.1,110.1,127.0,152.6,176.6,5,150.59999999999997,145.2,580.8,42,-0.9350162426854148,0.35460488704253557,7.0
2022-10-24,Marine Parade,167.3,191.1,110.1,127.0,152.6,7,179.2,148.875,595.5,43,-0.8854560256532101,0.464723172043768,5.0
2022-10-31,Marine Parade,108.9,167.3,191.1,110.1,127.0,11,138.1,144.35,577.4,44,-0.822983865893657,0.5680647467311548,7.0
2022-11-07,Marine Parade,209.1,108.9,167.3,191.1,110.1,5,159.0,169.1,676.4,45,-0.7485107481711011,0.6631226582407952,11.0
2022-11-14,Marine Parade,205.4,209.1,108.9,167.3,191.1,6,207.25,172.675,690.7,46,-0.6631226582407955,0.7485107481711007,5.0
2022-11-21,Marine Parade,134.7,205.4,209.1,108.9,167.3,6,170.04999999999998,164.525,658.1,47,-0.5680647467311559,0.8229838658936564,6.0
2022-11-28,Marine Parade,151.4,134.7,205.4,209.1,108.9,8,143.04999999999998,175.15,700.6,48,-0.4647231720437684,0.88545602565321,6.0
2022-12-05,Marine Parade,148.0,151.4,134.7,205.4,209.1,3,149.7,159.875,639.5,49,-0.35460488704253595,0.9350162426854147,8.0
2022-12-12,Marine Parade,271.1,148.0,151.4,134.7,205.4,8,209.55,176.3,705.2,50,-0.2393156642875578,0.970941817426052,3.0
2022-12-19,Marine Parade,138.0,271.1,148.0,151.4,134.7,9,204.55,177.125,708.5,51,-0.12053668025532363,0.992708874098054,8.0
2022-12-26,Marine Parade,110.2,138.0,271.1,148.0,151.4,7,124.1,166.825,667.3,52,6.432490598706546e-16,1.0,9.0
2023-01-02,Marine Parade,287.5,110.2,138.0,271.1,148.0,4,198.85,201.7,806.8,1,0.12053668025532305,0.992708874098054,7.0
2023-01-09,Marine Parade,184.3,287.5,110.2,138.0,271.1,7,235.9,180.0,720.0,2,0.23931566428755774,0.970941817426052,4.0
2023-01-16,Marine Parade,154.5,184.3,287.5,110.2,138.0,8,169.4,184.125,736.5,3,0.3546048870425356,0.9350162426854148,7.0
2023-01-23,Marine Parade,228.2,154.5,184.3,287.5,110.2,15,191.35,213.62499999999997,854.4999999999999,4,0.4647231720437685,0.8854560256532099,8.0
2023-01-30,Marine Parade,224.7,228.2,154.5,184.3,287.5,8,226.45,197.925,791.7,5,0.5680647467311558,0.8229838658936564,15.0
2023-02-06,Marine Parade,102.9,224.7,228.2,154.5,184.3,10,163.8,177.575,710.3,6,0.6631226582407952,0.7485107481711011,8.0
2023-02-13,Marine Parade,131.6,102.9,224.7,228.2,154.5,18,117.25,171.84999999999997,687.3999999999999,7,0.7485107481711011,0.6631226582407953,10.0
2023-02-20,Marine Parade,169.4,131.6,102.9,224.7,228.2,10,150.5,157.14999999999998,628.5999999999999,8,0.8229838658936564,0.5680647467311559,18.0
2023-02-27,Marine Parade,133.6,169.4,131.6,102.9,224.7,7,151.5,134.375,537.5,9,0.8854560256532099,0.4647231720437686,10.0
2023-03-06,Marine Parade,137.1,133.6,169.4,131.6,102.9,13,135.35,142.92499999999998,571.6999999999999,10,0.9350162426854148,0.35460488704253557,7.0
2023-03-13,Marine Parade,163.7,137.1,133.6,169.4,131.6,11,150.39999999999998,150.95,603.8,11,0.970941817426052,0.23931566428755804,13.0
2023-03-20,Marine Parade,164.8,163.7,137.1,133.6,169.4,14,164.25,149.79999999999998,599.1999999999999,12,0.992708874098054,0.120536680255323,11.0
2023-03-27,Marine Parade,155.4,164.8,163.7,137.1,133.6,5,160.10000000000002,155.25,621.0,13,1.0,-1.6081226496766364e-16,14.0
2023-04-03,Marine Parade,166.9,155.4,164.8,163.7,137.1,14,161.15,162.7,650.8,14,0.992708874098054,-0.12053668025532288,5.0
